label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83
P,0.8094377,0.4901847,0.53618646,0.4488708,0.39428985,0.46832713,0.40849537,0.5759033,0.51916844,0.5725747,0.41202748,0.3453846,0.45252025,0.508422,0.5291543,0.6645342,0.40716004,0.4966434,0.47631457,0.5153887,0.646761,0.52015567,0.38030356,0.4003614,0.52250534,0.43738645,0.41991013,0.40454906,0.48860005,0.5676946,0.48566994,0.51475954,0.35881025,0.68435764,0.5342006,0.4452391,0.37281555,0.62996835,0.7258352,0.504537,0.45027632,0.38776717,0.44501862,0.50146693,0.5900367,0.4299789,0.5211674,0.42869532,0.47383827,0.3259375,0.56483805,0.58288795,0.49346775,0.32147878,0.55863476,0.64357245,0.38922772,0.49711025,0.60619015,0.5707632,0.5818259,0.3518213,0.4879725,0.36430582,0.52410734,0.5219055,0.71072614,0.48440576,0.5343033,0.34723774,0.6566416,0.6353184,0.54105645,0.44607666,0.5353594,0.6468108,0.5799415,0.47816095,0.5076197,0.6773256,0.34612024,0.44644046,0.57789236,0.3747719
P,0.68445003,0.6373267,0.6496439,0.44965556,0.51861423,0.446827,0.47858799,0.46065116,0.6174063,0.35842586,0.4657488,0.6016447,0.51323324,0.35226524,0.6252693,0.43685257,0.50930953,0.53928816,0.5961591,0.53271425,0.52418303,0.551216,0.35039026,0.49267307,0.587963,0.5951635,0.41398054,0.33428282,0.4998015,0.59147465,0.4279797,0.46089017,0.6063877,0.6101372,0.61200416,0.495533,0.46068123,0.5726369,0.5148305,0.37699682,0.6705039,0.5591047,0.3404414,0.5716009,0.46900615,0.46596795,0.4764492,0.44167173,0.7014059,0.40830728,0.4763088,0.5176192,0.6513495,0.5089988,0.65292907,0.45500138,0.35339808,0.4633838,0.46152264,0.46693325,0.58671474,0.6141939,0.67317194,0.46206602,0.46716088,0.4255564,0.42092654,0.46988755,0.50317186,0.6506655,0.42912632,0.3885776,0.45915937,0.6894326,0.6145007,0.4983905,0.60049653,0.4361024,0.52679044,0.36336607,0.5009677,0.43271068,0.49418896,0.5672738
P,0.82043785,0.5947437,0.47171688,0.508354,0.62575877,0.50814664,0.55940104,0.4905759,0.44417825,0.46884298,0.4167281,0.5738515,0.42186338,0.4517357,0.6477089,0.40414613,0.51019806,0.52457196,0.60373104,0.38891232,0.52711517,0.41394076,0.43707114,0.60525435,0.6389632,0.57351077,0.4813728,0.42166927,0.408048,0.45069548,0.54675204,0.43667477,0.6629755,0.61631626,0.64851594,0.52396333,0.5294309,0.53140026,0.570916,0.5721817,0.63436073,0.61135936,0.5717391,0.5566021,0.62942725,0.4554367,0.57530653,0.6189762,0.5485652,0.45015222,0.31607997,0.48976922,0.51835245,0.5255338,0.50832844,0.53440577,0.75934494,0.5076854,0.6028442,0.43395168,0.5079888,0.46351653,0.48798466,0.50815827,0.47127402,0.48515984,0.4529859,0.5055227,0.2728386,0.5120941,0.47993636,0.6503223,0.32961482,0.39912736,0.50539654,0.5348396,0.40204543,0.5817309,0.5469476,0.46433818,0.4166051,0.5768545,0.5716186,0.5827833
P,0.6262441,0.61039066,0.59177667,0.6725428,0.4086402,0.49488655,0.6257552,0.52525234,0.5205942,0.54803956,0.5435656,0.30262065,0.469227,0.47269154,0.64151037,0.47381616,0.52911633,0.4290553,0.5174354,0.32887584,0.5651928,0.6297488,0.41806126,0.5472263,0.60126376,0.3454911,0.612598,0.38870242,0.5364199,0.7262239,0.40095243,0.47694457,0.5108681,0.5146974,0.38719606,0.42904806,0.48440906,0.44092825,0.53358305,0.4944244,0.6029132,0.611383,0.44109017,0.4371696,0.5068865,0.44800708,0.54112995,0.48349333,0.49619085,0.4539661,0.52037454,0.48640272,0.46821246,0.45031044,0.4294395,0.2993713,0.38339782,0.4777665,0.56728935,0.37828547,0.47120008,0.35940897,0.62050796,0.59570426,0.44324914,0.49287415,0.49919403,0.24298957,0.44897717,0.56971157,0.35175532,0.429388,0.4625605,0.41153243,0.4264995,0.58834124,0.61654973,0.40537348,0.38589984,0.3215754,0.2172294,0.41574404,0.49473295,0.50507635
P,0.6470042,0.71791565,0.43691206,0.38839,0.5321619,0.43939412,0.57734674,0.4340642,0.58557075,0.43996358,0.47112793,0.5782715,0.59708405,0.5157441,0.40748417,0.5406278,0.44841433,0.46996477,0.35667646,0.53191185,0.737449,0.46050197,0.45854262,0.38274172,0.38034743,0.35503727,0.58578885,0.3779716,0.5184816,0.5683838,0.46320522,0.59237295,0.5926139,0.47661486,0.4562165,0.52937335,0.4555534,0.37166768,0.45878837,0.5382189,0.4714397,0.63276994,0.70315653,0.46061546,0.5606619,0.5607923,0.49049783,0.5841475,0.4772655,0.28149685,0.260302,0.6769556,0.32240805,0.46037707,0.6228934,0.6030312,0.7514467,0.59185463,0.53567404,0.5539138,0.5455973,0.4157718,0.5277607,0.3245538,0.3622704,0.48825157,0.56698066,0.62763155,0.3807166,0.50552964,0.6300111,0.58518916,0.5474222,0.48201257,0.4383065,0.53502506,0.41668004,0.5582872,0.5238537,0.58008313,0.5279482,0.50729764,0.46050122,0.40157604
P,0.9187863,0.7436025,0.6656111,0.4978524,0.6295592,0.47692424,0.67754126,0.65703696,0.5305614,0.31369674,0.52633005,0.49206007,0.6299237,0.814121,0.52871376,0.7467694,0.54971534,0.5951825,0.45069832,0.5179077,0.50603956,0.41632923,0.68301725,0.6432496,0.48740703,0.67280567,0.47377092,0.4550053,0.49249843,0.49472418,0.3590741,0.44854966,0.6171527,0.30988914,0.3639549,0.47545022,0.5362349,0.562739,0.3987312,0.46078435,0.5037996,0.49602544,0.54038155,0.4709541,0.41470557,0.45168924,0.4346919,0.4821279,0.44206682,0.5811292,0.29924643,0.35375422,0.60118777,0.37555343,0.55287987,0.55496645,0.5371804,0.4496914,0.37815592,0.5278675,0.62643033,0.41029426,0.7330669,0.5649928,0.46340978,0.5934158,0.5804165,0.4391106,0.5693829,0.58534044,0.39797112,0.6628362,0.60408974,0.40979645,0.48238856,0.6646532,0.62396514,0.49231043,0.46836585,0.82418066,0.3233263,0.38551304,0.55628854,0.57935435
P,0.78830314,0.6033591,0.5025639,0.41217464,0.41968745,0.5076137,0.48913577,0.536122,0.5226536,0.5188556,0.5362649,0.5674077,0.49186563,0.5257937,0.4451147,0.50173956,0.628456,0.72194976,0.50891525,0.36706066,0.42134124,0.4481545,0.3075203,0.39513922,0.2539179,0.5944959,0.6749525,0.5080225,0.6450388,0.3539654,0.4282236,0.5623181,0.61166835,0.5819928,0.33509445,0.52856624,0.41801748,0.5504483,0.6277197,0.6988629,0.36493647,0.42724922,0.4672754,0.48107818,0.5589301,0.3349681,0.6125451,0.6714595,0.5604905,0.6794301,0.5975413,0.5422447,0.5419008,0.33430126,0.44523066,0.5671723,0.5203498,0.36744183,0.554255,0.42080766,0.28027546,0.40885988,0.41309357,0.37356037,0.4245206,0.51532555,0.5931126,0.6159986,0.39038986,0.5435922,0.5321487,0.66367435,0.30443677,0.5205763,0.51936966,0.5292053,0.47851756,0.4816191,0.62885463,0.5917333,0.5227564,0.5553673,0.4963377,0.49807283
P,0.80627644,0.6334312,0.4974752,0.5026196,0.43445995,0.5855681,0.48660707,0.45039767,0.5925325,0.35356712,0.5006791,0.3141948,0.70622736,0.42586237,0.5231772,0.46523327,0.51528335,0.60140675,0.47427803,0.36771885,0.63163567,0.4858077,0.54350615,0.5663077,0.4969268,0.51438534,0.2723201,0.29832602,0.5759952,0.62705934,0.64402175,0.51696354,0.37244248,0.8227472,0.56575686,0.7171705,0.7676532,0.51700246,0.49831542,0.52942777,0.6334975,0.6277656,0.6137823,0.50662726,0.38077906,0.5567004,0.60702103,0.7340001,0.5620235,0.48697037,0.6100359,0.67114115,0.4120118,0.46087843,0.53120816,0.6583211,0.24132523,0.49088874,0.6295976,0.5286781,0.35056382,0.5992183,0.4147005,0.5252963,0.4440017,0.50889134,0.37293774,0.5444196,0.38194087,0.49408725,0.46989515,0.54760647,0.48010424,0.4227575,0.2752312,0.3785392,0.5507593,0.5392339,0.50286704,0.547694,0.49061313,0.4870447,0.59630346,0.34133506
P,0.81365275,0.73287356,0.57550406,0.6449022,0.46328223,0.485581,0.31471613,0.50733787,0.5499374,0.3784037,0.45659292,0.46670115,0.55006015,0.5813492,0.46944314,0.4203948,0.28836375,0.6415095,0.5567568,0.50300705,0.37614387,0.43804598,0.582864,0.6545552,0.565637,0.53254956,0.6231009,0.54131156,0.62739235,0.44125888,0.7012403,0.5282346,0.7634196,0.64925957,0.40601653,0.6324698,0.6501791,0.5587652,0.6394243,0.42873,0.47601068,0.36786592,0.38901857,0.32752258,0.55876434,0.40158725,0.47536477,0.4906248,0.6804923,0.42736146,0.52377594,0.33420348,0.5055539,0.3889924,0.5868569,0.5448173,0.4289273,0.6456528,0.6036747,0.52980435,0.46885756,0.5077869,0.6714699,0.35217386,0.34599066,0.5240717,0.41439646,0.41386843,0.50681645,0.6305447,0.5885023,0.44193852,0.36915767,0.4354988,0.4580468,0.30267215,0.37071782,0.57453895,0.46795106,0.64535373,0.512983,0.61977595,0.5383434,0.5626699
P,0.9235897,0.7385881,0.39830977,0.5835096,0.5213323,0.6156643,0.5310039,0.36443368,0.62742805,0.55759346,0.5735978,0.35114616,0.22027433,0.5174565,0.49550655,0.5465697,0.5750878,0.60315406,0.46424866,0.5656219,0.45518768,0.35570425,0.4328515,0.45539764,0.58243877,0.4336984,0.44037998,0.5631177,0.62374824,0.37162524,0.57684606,0.62087727,0.5257248,0.51730305,0.48641163,0.57512254,0.3539638,0.56586915,0.588599,0.41890383,0.5852766,0.50027394,0.7065474,0.60133696,0.47820985,0.45301282,0.5411236,0.59279513,0.36919886,0.5044333,0.6164419,0.5327,0.3949921,0.4667382,0.32583803,0.5288138,0.51070684,0.5664192,0.37673485,0.5931729,0.64053893,0.6983434,0.5442983,0.51487595,0.5390724,0.46956885,0.70993936,0.36164445,0.29608798,0.45801955,0.59296995,0.4759071,0.3992844,0.7812915,0.75010544,0.53804064,0.36374342,0.51815206,0.5298973,0.57001257,0.4052668,0.38185185,0.59716964,0.59094816
P,0.93991977,0.6873286,0.35257503,0.6059974,0.5845166,0.5330825,0.5792871,0.74402267,0.47341865,0.33779904,0.44001988,0.4972062,0.6075264,0.33427173,0.6669513,0.619403,0.5521859,0.46027768,0.5633889,0.36076438,0.4409297,0.34236044,0.33122987,0.45594445,0.42289323,0.43570554,0.52180004,0.51339334,0.5586967,0.6949568,0.42268437,0.47313002,0.4486093,0.53651893,0.68999285,0.3399771,0.47698405,0.5595639,0.5036246,0.50127184,0.4410219,0.4778874,0.6580463,0.5644314,0.5526416,0.658637,0.5679314,0.610877,0.5363197,0.66355985,0.43910795,0.3590476,0.41329956,0.613228,0.43810603,0.5379854,0.5662043,0.3775646,0.6181111,0.57522535,0.49746332,0.24072805,0.6379395,0.30853024,0.5343684,0.55945116,0.47845683,0.4576729,0.6432131,0.36594224,0.4683022,0.6179954,0.476741,0.54840267,0.49531224,0.6061504,0.49877006,0.41956803,0.51121324,0.40500376,0.33151028,0.26702535,0.4345337,0.31321335
P,0.68813807,0.55429554,0.52988654,0.32051355,0.45267853,0.43021053,0.33954307,0.58343405,0.40616217,0.46337283,0.59967774,0.5299505,0.5851834,0.39087847,0.5040617,0.58330995,0.5981549,0.62058777,0.51036656,0.50929844,0.36171865,0.47389442,0.5992671,0.4585053,0.59074956,0.5643868,0.41301718,0.54056203,0.4644924,0.5505628,0.39066496,0.4692794,0.59276265,0.52633405,0.41895303,0.51078266,0.43295625,0.48292068,0.41945982,0.59471977,0.43495855,0.50317687,0.61064225,0.3474145,0.44373563,0.43926862,0.2895009,0.535602,0.5282125,0.2995152,0.38487273,0.5473136,0.4314057,0.37812623,0.45921692,0.60536385,0.36206162,0.6745333,0.5777885,0.5586247,0.48977366,0.4739071,0.31151146,0.6136314,0.7542417,0.38311,0.43694443,0.461756,0.53582436,0.5458106,0.32410178,0.3995871,0.6193583,0.6582408,0.40279865,0.40726978,0.5396108,0.5101227,0.4950835,0.56059694,0.57883704,0.42525652,0.5704249,0.2452516
P,0.7777879,0.628556,0.5625321,0.6738176,0.617468,0.38787565,0.35018373,0.3314329,0.40731445,0.4808141,0.5425353,0.55731034,0.60338986,0.5627454,0.36965087,0.3961892,0.5978327,0.59117484,0.60213333,0.5186567,0.43462765,0.5283485,0.49378335,0.601623,0.575383,0.42622685,0.45999572,0.45338768,0.54541016,0.46263963,0.66041136,0.46276176,0.4412929,0.45094475,0.47655854,0.6029859,0.39237484,0.4175719,0.39701277,0.32824636,0.51165545,0.5614548,0.44791934,0.44296682,0.48480824,0.55672103,0.4660753,0.38805917,0.63354367,0.42939958,0.41888475,0.6147529,0.5961062,0.48445776,0.5127834,0.6496444,0.49095824,0.5010118,0.5962848,0.54575396,0.65137744,0.5075749,0.6482476,0.36205763,0.48294386,0.6237429,0.42134687,0.4525725,0.5852134,0.60061944,0.44720837,0.30083764,0.6078742,0.44083634,0.47645846,0.7621236,0.5629939,0.6810963,0.5404339,0.56108975,0.68583554,0.3635214,0.50136775,0.56999093
P,0.8170526,0.5147152,0.49601236,0.5314545,0.48023874,0.4681956,0.43685177,0.5046709,0.59866613,0.43669793,0.55578274,0.71281993,0.48376283,0.44087783,0.37753236,0.6303828,0.43009573,0.49604923,0.47502667,0.5113076,0.4900395,0.63740325,0.5095771,0.48191527,0.35435742,0.34580672,0.4142808,0.3916677,0.5900007,0.6586423,0.44726536,0.51764977,0.36298245,0.4911385,0.511524,0.5486424,0.4251384,0.3854134,0.5346742,0.45044455,0.62233317,0.6088625,0.6657325,0.4957619,0.6239263,0.44041303,0.5605658,0.6011017,0.5718912,0.5129135,0.46025813,0.64856595,0.3721957,0.48630613,0.5016226,0.4378776,0.22342709,0.5765997,0.29942533,0.3939396,0.5908123,0.34781575,0.5844425,0.47670695,0.52020717,0.52654076,0.64177406,0.7522801,0.31174576,0.6472386,0.5563008,0.46489698,0.51069504,0.4716793,0.53255695,0.515854,0.36659706,0.6224844,0.39886135,0.4975619,0.5730776,0.30492476,0.45043644,0.45936525
P,0.73617953,0.62340367,0.4071434,0.52866817,0.5286215,0.49131095,0.42784446,0.40496373,0.56004417,0.5881926,0.47547874,0.5267434,0.28497958,0.46993905,0.61847895,0.67035514,0.6346216,0.58152574,0.65770626,0.56098914,0.5492894,0.4781307,0.6283268,0.34621525,0.33423722,0.6731441,0.5413723,0.5967384,0.4581798,0.55389637,0.36182186,0.44717085,0.44764858,0.72486305,0.5098732,0.6149709,0.38748476,0.6280472,0.440267,0.5378844,0.4163254,0.43238476,0.5928416,0.46617675,0.41802055,0.45611203,0.45002463,0.42736465,0.5101198,0.50377965,0.5313714,0.40881816,0.3203426,0.5801415,0.6137482,0.48699832,0.63418424,0.4833123,0.6030357,0.66119605,0.59861314,0.65198964,0.47052783,0.6012506,0.42220092,0.4616911,0.56797236,0.34804595,0.53072166,0.45730653,0.60310674,0.7302389,0.4539574,0.37955374,0.5536866,0.34392434,0.50673234,0.38506365,0.33468366,0.4172787,0.4941723,0.43009734,0.5289998,0.38351187
P,0.7883439,0.5458194,0.37087473,0.51266205,0.6296987,0.52732736,0.7007831,0.46708706,0.5532953,0.34503037,0.48997208,0.403035,0.5295434,0.4548839,0.59353584,0.4496275,0.3034227,0.6859338,0.51946783,0.536636,0.42757934,0.32160613,0.5363649,0.5724312,0.4957166,0.6725363,0.42549554,0.3831928,0.610527,0.6320758,0.50631326,0.42963502,0.37252295,0.40091792,0.49185607,0.32912612,0.5728317,0.5219294,0.35312498,0.53972393,0.56227756,0.38441467,0.44472766,0.641737,0.5479514,0.31768805,0.3946193,0.5133328,0.47981653,0.5619446,0.30497384,0.40109527,0.36350173,0.41864318,0.36364776,0.6501669,0.64555216,0.43716717,0.662428,0.5459293,0.43812764,0.54064274,0.53434753,0.53579575,0.2940951,0.4565466,0.4338779,0.5614589,0.3986589,0.5949224,0.66449857,0.41458988,0.59122175,0.51012707,0.24839333,0.54547876,0.47665235,0.6209948,0.499222,0.43094993,0.52008533,0.69604045,0.39558104,0.52012515
P,0.82571346,0.7454591,0.5500919,0.40926737,0.6514791,0.33473724,0.36925715,0.61460227,0.3241247,0.34608412,0.57858765,0.4641548,0.5048942,0.6448153,0.42894143,0.58339924,0.46457964,0.5455814,0.6285529,0.4926551,0.58157444,0.5843978,0.44976372,0.5399809,0.57519495,0.51684564,0.4861086,0.48155063,0.4552817,0.58700216,0.35256398,0.56678295,0.5581786,0.54355806,0.6372489,0.59224886,0.4635373,0.35527062,0.42021054,0.49987918,0.45098078,0.4396468,0.50167245,0.33853167,0.528364,0.66071033,0.5146762,0.44457522,0.5131905,0.5214229,0.5380379,0.4494173,0.52273047,0.46139574,0.57282096,0.38400328,0.49396253,0.479337,0.5643238,0.5093207,0.2565791,0.66637295,0.52364063,0.5023362,0.57582974,0.5429115,0.43379068,0.6459892,0.5544381,0.45855716,0.36680698,0.55385023,0.609609,0.27836043,0.60889274,0.51583564,0.54744035,0.51108944,0.38693058,0.45219365,0.36494553,0.4693738,0.4943741,0.663733
P,0.7617137,0.592777,0.5510504,0.5027256,0.72962457,0.5357837,0.5466766,0.6022674,0.59248304,0.4337983,0.5887692,0.62201494,0.3859421,0.6016499,0.5061953,0.3684839,0.42096567,0.55203754,0.5204481,0.30666888,0.5191332,0.3776936,0.3316306,0.39091378,0.42208865,0.47430316,0.4819578,0.31533715,0.59411454,0.4136464,0.5557582,0.6259753,0.53051853,0.26610184,0.5101271,0.52524847,0.61691314,0.73949885,0.58757234,0.56631213,0.57126313,0.44418687,0.52627426,0.52129793,0.6230488,0.5832564,0.602571,0.6382538,0.4055136,0.4802931,0.56621766,0.47812173,0.39761752,0.6515025,0.7567574,0.68280387,0.60100144,0.5101508,0.46913946,0.7054974,0.5497755,0.64921975,0.39504293,0.45708135,0.38838977,0.5977019,0.520259,0.5865508,0.5935382,0.42349967,0.60583526,0.43583575,0.39950508,0.39283913,0.51482487,0.5632925,0.61157227,0.36952692,0.32569745,0.5579787,0.34077966,0.5135394,0.44504353,0.68106997
P,0.93999594,0.69604206,0.47771624,0.5105302,0.5102205,0.48164052,0.5039202,0.3488891,0.62595284,0.5177974,0.48629084,0.5074915,0.41192615,0.38550684,0.35586876,0.3042887,0.26844883,0.36050916,0.4604671,0.46227643,0.64361286,0.51798445,0.4924897,0.6133822,0.318217,0.6362486,0.54065937,0.5492552,0.39856046,0.43828815,0.4350071,0.6571196,0.6073035,0.61222243,0.4935145,0.6496585,0.4651453,0.70109814,0.52101266,0.6327734,0.4189484,0.46505997,0.5299821,0.38110456,0.31589136,0.6447666,0.49291012,0.5229697,0.62835985,0.5689212,0.44613966,0.5475958,0.48413315,0.2668354,0.49232662,0.33960205,0.35667852,0.4369947,0.5123559,0.53357136,0.3633787,0.38119638,0.46923244,0.38871378,0.34685147,0.47222552,0.5016525,0.536767,0.29648992,0.61939806,0.42613322,0.49817476,0.58288926,0.39590135,0.44885173,0.3881032,0.48936,0.21270388,0.54422706,0.48298064,0.48457435,0.5348193,0.6181042,0.4768112
P,0.75203794,0.6245929,0.31050155,0.5293559,0.65274054,0.5581725,0.6554205,0.47844023,0.41810933,0.5481372,0.21739605,0.6106671,0.46431172,0.4886896,0.605884,0.49825367,0.4047859,0.42059445,0.57398957,0.5713532,0.67595613,0.53681755,0.38135752,0.26016223,0.5077428,0.34630638,0.5354149,0.458257,0.44061756,0.54528064,0.18914136,0.50256735,0.5135127,0.3229094,0.47262517,0.53398085,0.27146548,0.5726298,0.41540322,0.5162079,0.48406103,0.5836138,0.5275915,0.62056327,0.40099877,0.46024823,0.5813794,0.67031956,0.48107663,0.37732747,0.34972584,0.35009813,0.44872704,0.6312862,0.52904445,0.41951996,0.38390848,0.6091269,0.5735479,0.36673743,0.6053903,0.5854245,0.66695344,0.37931412,0.62899107,0.5389592,0.38818583,0.57222795,0.58872014,0.6847936,0.5599034,0.5552824,0.52852696,0.45909435,0.30134147,0.6720476,0.6147727,0.38955957,0.30449837,0.45809996,0.5132278,0.4962127,0.57928514,0.5113808
P,0.95645356,0.611638,0.5533162,0.48517627,0.54444546,0.6010848,0.46278346,0.4081379,0.52203923,0.47880968,0.51214886,0.6603445,0.47428787,0.5117045,0.36742258,0.4291468,0.5813341,0.47968006,0.6498278,0.64935017,0.40043178,0.43999746,0.4194251,0.50225395,0.39887562,0.618291,0.47587848,0.44999534,0.5664216,0.41829634,0.35197544,0.53517634,0.43574804,0.48720723,0.69290775,0.68459743,0.49956405,0.57172877,0.5633253,0.32246783,0.5145165,0.5495862,0.4692018,0.6202948,0.3289563,0.5192522,0.5675598,0.5020436,0.45424354,0.40953994,0.62365,0.6901713,0.3986457,0.3690161,0.5116487,0.4641143,0.6747475,0.46899375,0.5587603,0.38540727,0.49005824,0.5987936,0.33593345,0.41499245,0.61737293,0.6365429,0.6382299,0.60877204,0.5537391,0.43774804,0.67662925,0.41679734,0.4383051,0.4855126,0.517289,0.6976307,0.4925513,0.5148616,0.41864645,0.1725578,0.5437106,0.505393,0.27698538,0.45550847
P,0.85983074,0.71145,0.61922735,0.6029529,0.5811994,0.493892,0.5382025,0.46750396,0.3764817,0.40010476,0.5103085,0.47510716,0.48608395,0.6290872,0.4118898,0.54651177,0.3354006,0.6113697,0.5029728,0.5023355,0.66941005,0.5201305,0.6309035,0.57891965,0.5331303,0.5248383,0.5425722,0.49888396,0.60156494,0.6162488,0.57263565,0.5907624,0.6558159,0.4660948,0.7163073,0.63233626,0.40806994,0.48856133,0.5200086,0.46487427,0.32256025,0.50034636,0.40109092,0.43181473,0.501674,0.47485745,0.60894,0.41737753,0.542091,0.49856082,0.2894423,0.38027397,0.6483153,0.5162696,0.44949123,0.46749505,0.54537153,0.392029,0.6701311,0.41826326,0.47128206,0.55229807,0.4067702,0.47581032,0.6737681,0.5472427,0.5394263,0.6390772,0.4729166,0.5380798,0.38889524,0.5506556,0.52656883,0.5531394,0.4933079,0.40509006,0.42779213,0.4360726,0.55758536,0.3678447,0.4031335,0.5320816,0.4505666,0.33275175
P,0.77458274,0.8157947,0.45875227,0.49728993,0.6619606,0.5369301,0.4916553,0.512951,0.46249717,0.5216941,0.4799318,0.5882354,0.5423804,0.5127767,0.5597369,0.41557658,0.537382,0.42897984,0.5393426,0.49417335,0.36568594,0.29594523,0.7325654,0.58472735,0.40731514,0.5839053,0.6436197,0.53455526,0.61814916,0.53137875,0.5127329,0.5195221,0.47825387,0.44729343,0.5824422,0.4968049,0.2866847,0.32058656,0.58630246,0.39564586,0.40629902,0.5769565,0.6398105,0.5259402,0.46402362,0.59365153,0.43414664,0.47650394,0.6474619,0.3161556,0.3498835,0.6193904,0.6300476,0.579498,0.4364621,0.47941783,0.5925138,0.4791436,0.36807072,0.31404138,0.50688267,0.5525949,0.5422678,0.36048907,0.6877495,0.5384867,0.57178915,0.55877036,0.3539921,0.6675421,0.53701603,0.4519341,0.47186595,0.4531979,0.70535964,0.43269277,0.6099754,0.57601523,0.5347715,0.5047438,0.5578505,0.58957916,0.5399028,0.35479468
P,0.75797856,0.7882414,0.61807287,0.71674865,0.4941555,0.3752733,0.51659197,0.6207026,0.46863428,0.62652767,0.46987146,0.55454075,0.4195765,0.46230632,0.57459843,0.5786435,0.47869617,0.52363795,0.41575167,0.5140577,0.54423314,0.33191705,0.3561582,0.6152927,0.70924205,0.3320565,0.5240118,0.63331074,0.49830586,0.49688333,0.54008204,0.58656204,0.4923846,0.4879377,0.55885357,0.46956047,0.45600012,0.48950517,0.45810834,0.42042875,0.5339314,0.39374745,0.48549652,0.59829605,0.48231658,0.5645517,0.5646531,0.6124806,0.4913929,0.70585513,0.45237622,0.5342251,0.53284013,0.6139237,0.49489307,0.42947438,0.63479084,0.37626562,0.41333145,0.5104588,0.4399898,0.5808499,0.45463046,0.46590716,0.5511431,0.5195493,0.5942889,0.4665173,0.4706478,0.58469194,0.4106179,0.7619344,0.48507205,0.5835093,0.6155119,0.6613376,0.49206287,0.28177056,0.4980885,0.46161497,0.44697574,0.43387592,0.4976746,0.45482236
